action,block_minStateId,block_maxStateId,block_name,score,num
place,31,32,dark_oak_sapling,0.0,0
walk_W,31,32,dark_oak_sapling,0.0,0
sprint_W,31,32,dark_oak_sapling,0.0,0
walk_WA,31,32,dark_oak_sapling,0.0,0
sprint_WA,31,32,dark_oak_sapling,0.0,0
walk_A,31,32,dark_oak_sapling,0.0,0
sprint_A,31,32,dark_oak_sapling,0.0,0
walk_AS,31,32,dark_oak_sapling,0.0,0
sprint_AS,31,32,dark_oak_sapling,0.0,0
walk_S,31,32,dark_oak_sapling,0.0,0
sprint_S,31,32,dark_oak_sapling,0.0,0
walk_SD,31,32,dark_oak_sapling,0.0,0
sprint_SD,31,32,dark_oak_sapling,0.0,0
walk_D,31,32,dark_oak_sapling,0.0,0
sprint_D,31,32,dark_oak_sapling,0.0,0
walk_DW,31,32,dark_oak_sapling,0.0,0
sprint_DW,31,32,dark_oak_sapling,0.0,0
break_U,31,32,dark_oak_sapling,0.0,0
break_UF,31,32,dark_oak_sapling,0.0,0
break_F,31,32,dark_oak_sapling,0.0,0
break_DF,31,32,dark_oak_sapling,0.0,0
break_D,31,32,dark_oak_sapling,0.0,0
jump,33,33,bedrock,0.0,0
sneak,33,33,bedrock,0.0,0
offset,33,33,bedrock,0.0,0
place,33,33,bedrock,0.0,0
walk_W,33,33,bedrock,0.0,0
sprint_W,33,33,bedrock,0.0,0
walk_WA,33,33,bedrock,0.0,0
sprint_WA,33,33,bedrock,0.0,0
walk_A,33,33,bedrock,0.0,0
sprint_A,33,33,bedrock,0.0,0
walk_AS,33,33,bedrock,0.0,0
sprint_AS,33,33,bedrock,0.0,0
walk_S,33,33,bedrock,0.0,0
sprint_S,33,33,bedrock,0.0,0
walk_SD,33,33,bedrock,0.0,0
sprint_SD,33,33,bedrock,0.0,0
walk_D,33,33,bedrock,0.0,0
sprint_D,33,33,bedrock,0.0,0
walk_DW,33,33,bedrock,0.0,0
sprint_DW,33,33,bedrock,0.0,0
break_U,33,33,bedrock,0.0,0
break_UF,33,33,bedrock,0.0,0
break_F,33,33,bedrock,0.0,0
break_DF,33,33,bedrock,0.0,0
break_D,33,33,bedrock,0.0,0
jump,34,49,water,0.0,0
sneak,34,49,water,0.0,0
offset,34,49,water,-31.99627584561116,28
place,34,49,water,5.541717127598,18
walk_W,34,49,water,0.0,0
sprint_W,34,49,water,0.0,0
walk_WA,34,49,water,1.104745333807182,1
sprint_WA,34,49,water,0.0,0
walk_A,34,49,water,2.5275578998732904,2
sprint_A,34,49,water,0.0,0
walk_AS,34,49,water,0.0,0
sprint_AS,34,49,water,0.0,0
walk_S,34,49,water,0.0,0
sprint_S,34,49,water,1.7893579729363562,1
walk_SD,34,49,water,9.896490840220025,10
sprint_SD,34,49,water,1.7152959547891855,1
walk_D,34,49,water,2.6251783846545798,1
sprint_D,34,49,water,0.0,0
walk_DW,34,49,water,0.0,0
sprint_DW,34,49,water,0.0,0
break_U,34,49,water,0.6900000000000001,3
break_UF,34,49,water,2.1148937333284086,5
break_F,34,49,water,0.0,0
break_DF,34,49,water,0.0,0
break_D,34,49,water,2.2498092369417413,6
jump,50,65,lava,0.0,0
sneak,50,65,lava,0.0,0
offset,50,65,lava,-29.659156915480807,4
place,50,65,lava,0.0,0
walk_W,50,65,lava,0.0,0
sprint_W,50,65,lava,0.0,0
walk_WA,50,65,lava,0.0,0
sprint_WA,50,65,lava,0.0,0
walk_A,50,65,lava,0.0,0
sprint_A,50,65,lava,0.0,0
walk_AS,50,65,lava,0.0,0
sprint_AS,50,65,lava,0.0,0
walk_S,50,65,lava,0.0,0
sprint_S,50,65,lava,0.0,0
walk_SD,50,65,lava,0.0,0
sprint_SD,50,65,lava,0.0,0
walk_D,50,65,lava,0.0,0
sprint_D,50,65,lava,-76.57466661686247,3
walk_DW,50,65,lava,0.0,0
sprint_DW,50,65,lava,0.0,0
break_U,50,65,lava,0.0,0
break_UF,50,65,lava,0.0,0
break_F,50,65,lava,0.0,0
break_DF,50,65,lava,0.0,0
break_D,50,65,lava,0.0,0
jump,66,66,sand,0.0,0
sneak,66,66,sand,0.0,0
offset,66,66,sand,-34.63429632491202,47
place,66,66,sand,-0.09,1
walk_W,66,66,sand,0.0,0
sprint_W,66,66,sand,0.0,0
walk_WA,66,66,sand,0.0,0
sprint_WA,66,66,sand,-0.135,2
walk_A,66,66,sand,0.0,0
sprint_A,66,66,sand,0.0,0
walk_AS,66,66,sand,0.0,0
sprint_AS,66,66,sand,0.0,0
walk_S,66,66,sand,0.0,0
sprint_S,66,66,sand,0.0,0
walk_SD,66,66,sand,7.979731388767975,28
sprint_SD,66,66,sand,0.0,0
walk_D,66,66,sand,0.0,0
sprint_D,66,66,sand,0.0,0
walk_DW,66,66,sand,0.0,0
sprint_DW,66,66,sand,3.221365779260847,2
break_U,66,66,sand,0.0,0
break_UF,66,66,sand,-137.07439955438292,13
break_F,66,66,sand,0.0,0
break_DF,66,66,sand,0.0,0
break_D,66,66,sand,0.0,0
jump,67,67,red_sand,0.0,0
sneak,67,67,red_sand,0.0,0
offset,67,67,red_sand,0.0,0
place,67,67,red_sand,0.0,0
walk_W,67,67,red_sand,0.0,0
sprint_W,67,67,red_sand,0.0,0
walk_WA,67,67,red_sand,0.0,0
sprint_WA,67,67,red_sand,0.0,0
walk_A,67,67,red_sand,0.0,0
sprint_A,67,67,red_sand,0.0,0
walk_AS,67,67,red_sand,0.0,0
sprint_AS,67,67,red_sand,0.0,0
walk_S,67,67,red_sand,0.0,0
sprint_S,67,67,red_sand,0.0,0
walk_SD,67,67,red_sand,0.0,0
sprint_SD,67,67,red_sand,0.0,0
walk_D,67,67,red_sand,0.0,0
sprint_D,67,67,red_sand,0.0,0
walk_DW,67,67,red_sand,0.0,0
sprint_DW,67,67,red_sand,0.0,0
break_U,67,67,red_sand,0.0,0
break_UF,67,67,red_sand,0.0,0
break_F,67,67,red_sand,0.0,0
break_DF,67,67,red_sand,0.0,0
break_D,67,67,red_sand,0.0,0
jump,68,68,gravel,0.24416249549176117,2
sneak,68,68,gravel,-0.02,1
offset,68,68,gravel,-0.6551652396596483,363
place,68,68,gravel,0.38585672022431666,4
walk_W,68,68,gravel,-0.07666666666666667,3
sprint_W,68,68,gravel,0.1274856843756675,2
walk_WA,68,68,gravel,0.08114259113745914,3
sprint_WA,68,68,gravel,0.6129289414222284,3
walk_A,68,68,gravel,-0.18000000000000002,1
sprint_A,68,68,gravel,1.0765749305878494,10
walk_AS,68,68,gravel,0.0,0
sprint_AS,68,68,gravel,0.11663375683291877,2
walk_S,68,68,gravel,0.0,0
sprint_S,68,68,gravel,2.5151120830421374,27
walk_SD,68,68,gravel,0.3662175182581403,2
sprint_SD,68,68,gravel,1.6321344762160666,7
walk_D,68,68,gravel,2.287412136746221,10
sprint_D,68,68,gravel,-0.03,1
walk_DW,68,68,gravel,0.0,0
sprint_DW,68,68,gravel,0.13175592419266044,5
break_U,68,68,gravel,2.5615352466334356,92
break_UF,68,68,gravel,2.6080929916037943,146
break_F,68,68,gravel,2.552627427337841,59
break_DF,68,68,gravel,1.6912194924197188,8
break_D,68,68,gravel,1.59875,8
jump,69,69,gold_ore,0.0,0
sneak,69,69,gold_ore,0.0,0
offset,69,69,gold_ore,0.0,0
place,69,69,gold_ore,0.0,0
walk_W,69,69,gold_ore,0.0,0
sprint_W,69,69,gold_ore,0.0,0
walk_WA,69,69,gold_ore,0.0,0
sprint_WA,69,69,gold_ore,0.0,0
walk_A,69,69,gold_ore,0.0,0
sprint_A,69,69,gold_ore,0.0,0
walk_AS,69,69,gold_ore,0.0,0
sprint_AS,69,69,gold_ore,0.0,0
walk_S,69,69,gold_ore,0.0,0
sprint_S,69,69,gold_ore,0.0,0
walk_SD,69,69,gold_ore,0.0,0
sprint_SD,69,69,gold_ore,0.0,0
walk_D,69,69,gold_ore,0.0,0
sprint_D,69,69,gold_ore,0.0,0
walk_DW,69,69,gold_ore,0.0,0
sprint_DW,69,69,gold_ore,0.0,0
break_U,69,69,gold_ore,0.0,0
break_UF,69,69,gold_ore,0.0,0
break_F,69,69,gold_ore,0.0,0
break_DF,69,69,gold_ore,0.0,0
break_D,69,69,gold_ore,0.0,0
jump,70,70,deepslate_gold_ore,0.0,0
sneak,70,70,deepslate_gold_ore,0.0,0
offset,70,70,deepslate_gold_ore,0.0,0
place,70,70,deepslate_gold_ore,0.0,0
walk_W,70,70,deepslate_gold_ore,0.0,0
sprint_W,70,70,deepslate_gold_ore,0.0,0
walk_WA,70,70,deepslate_gold_ore,0.0,0
sprint_WA,70,70,deepslate_gold_ore,0.0,0
walk_A,70,70,deepslate_gold_ore,0.0,0
sprint_A,70,70,deepslate_gold_ore,0.0,0
walk_AS,70,70,deepslate_gold_ore,0.0,0
sprint_AS,70,70,deepslate_gold_ore,0.0,0
walk_S,70,70,deepslate_gold_ore,0.0,0
sprint_S,70,70,deepslate_gold_ore,0.0,0
walk_SD,70,70,deepslate_gold_ore,0.0,0
sprint_SD,70,70,deepslate_gold_ore,0.0,0
walk_D,70,70,deepslate_gold_ore,0.0,0
sprint_D,70,70,deepslate_gold_ore,0.0,0
walk_DW,70,70,deepslate_gold_ore,0.0,0
sprint_DW,70,70,deepslate_gold_ore,0.0,0
break_U,70,70,deepslate_gold_ore,0.0,0
break_UF,70,70,deepslate_gold_ore,0.0,0
break_F,70,70,deepslate_gold_ore,0.0,0
break_DF,70,70,deepslate_gold_ore,0.0,0
break_D,70,70,deepslate_gold_ore,0.0,0
jump,71,71,iron_ore,0.0,0
sneak,71,71,iron_ore,0.0,0
offset,71,71,iron_ore,0.0,0
place,71,71,iron_ore,0.0,0
walk_W,71,71,iron_ore,0.0,0
sprint_W,71,71,iron_ore,0.0,0
walk_WA,71,71,iron_ore,0.0,0
sprint_WA,71,71,iron_ore,0.0,0
walk_A,71,71,iron_ore,0.0,0
sprint_A,71,71,iron_ore,0.0,0
walk_AS,71,71,iron_ore,0.0,0
sprint_AS,71,71,iron_ore,0.0,0
walk_S,71,71,iron_ore,0.0,0
sprint_S,71,71,iron_ore,0.0,0
walk_SD,71,71,iron_ore,0.0,0
sprint_SD,71,71,iron_ore,0.0,0
walk_D,71,71,iron_ore,0.0,0
sprint_D,71,71,iron_ore,0.0,0
walk_DW,71,71,iron_ore,0.0,0
sprint_DW,71,71,iron_ore,0.0,0
break_U,71,71,iron_ore,0.0,0
break_UF,71,71,iron_ore,0.0,0
break_F,71,71,iron_ore,0.0,0
break_DF,71,71,iron_ore,0.0,0
break_D,71,71,iron_ore,0.0,0
jump,72,72,deepslate_iron_ore,0.0,0
sneak,72,72,deepslate_iron_ore,0.0,0
offset,72,72,deepslate_iron_ore,0.0,0
place,72,72,deepslate_iron_ore,0.0,0
walk_W,72,72,deepslate_iron_ore,0.0,0
sprint_W,72,72,deepslate_iron_ore,0.0,0
walk_WA,72,72,deepslate_iron_ore,0.0,0
sprint_WA,72,72,deepslate_iron_ore,0.0,0
walk_A,72,72,deepslate_iron_ore,0.0,0
sprint_A,72,72,deepslate_iron_ore,0.0,0
walk_AS,72,72,deepslate_iron_ore,0.0,0
sprint_AS,72,72,deepslate_iron_ore,0.0,0
walk_S,72,72,deepslate_iron_ore,0.0,0
sprint_S,72,72,deepslate_iron_ore,0.0,0
walk_SD,72,72,deepslate_iron_ore,0.0,0
sprint_SD,72,72,deepslate_iron_ore,0.0,0
walk_D,72,72,deepslate_iron_ore,0.0,0
sprint_D,72,72,deepslate_iron_ore,0.0,0
walk_DW,72,72,deepslate_iron_ore,0.0,0
sprint_DW,72,72,deepslate_iron_ore,0.0,0
break_U,72,72,deepslate_iron_ore,0.0,0
break_UF,72,72,deepslate_iron_ore,0.0,0
break_F,72,72,deepslate_iron_ore,0.0,0
break_DF,72,72,deepslate_iron_ore,0.0,0
break_D,72,72,deepslate_iron_ore,0.0,0
jump,73,73,coal_ore,0.0,0
sneak,73,73,coal_ore,0.0,0
offset,73,73,coal_ore,3.2081790942412187,9
place,73,73,coal_ore,0.0,0
walk_W,73,73,coal_ore,0.0,0
sprint_W,73,73,coal_ore,0.13358553014409777,1
walk_WA,73,73,coal_ore,0.0,0
sprint_WA,73,73,coal_ore,0.0,0
walk_A,73,73,coal_ore,0.0,0
sprint_A,73,73,coal_ore,0.0,0
walk_AS,73,73,coal_ore,5.84433791751261,1
sprint_AS,73,73,coal_ore,3.211165423000886,2
walk_S,73,73,coal_ore,0.0,0
sprint_S,73,73,coal_ore,0.0,0
walk_SD,73,73,coal_ore,3.7006124583140934,1
sprint_SD,73,73,coal_ore,0.0,0
walk_D,73,73,coal_ore,0.0,0
sprint_D,73,73,coal_ore,0.0,0
walk_DW,73,73,coal_ore,0.0,0
sprint_DW,73,73,coal_ore,0.0,0
break_U,73,73,coal_ore,0.0,0
break_UF,73,73,coal_ore,3.158056874036986,2
break_F,73,73,coal_ore,0.0,0
break_DF,73,73,coal_ore,0.0,0
break_D,73,73,coal_ore,-0.13259086294271283,2
jump,74,74,deepslate_coal_ore,0.0,0
sneak,74,74,deepslate_coal_ore,0.0,0
offset,74,74,deepslate_coal_ore,0.0,0
place,74,74,deepslate_coal_ore,0.0,0
walk_W,74,74,deepslate_coal_ore,0.0,0
sprint_W,74,74,deepslate_coal_ore,0.0,0
walk_WA,74,74,deepslate_coal_ore,0.0,0
sprint_WA,74,74,deepslate_coal_ore,0.0,0
walk_A,74,74,deepslate_coal_ore,0.0,0
sprint_A,74,74,deepslate_coal_ore,0.0,0
walk_AS,74,74,deepslate_coal_ore,0.0,0
sprint_AS,74,74,deepslate_coal_ore,0.0,0
walk_S,74,74,deepslate_coal_ore,0.0,0
sprint_S,74,74,deepslate_coal_ore,0.0,0
walk_SD,74,74,deepslate_coal_ore,0.0,0
sprint_SD,74,74,deepslate_coal_ore,0.0,0
walk_D,74,74,deepslate_coal_ore,0.0,0
sprint_D,74,74,deepslate_coal_ore,0.0,0
walk_DW,74,74,deepslate_coal_ore,0.0,0
sprint_DW,74,74,deepslate_coal_ore,0.0,0
break_U,74,74,deepslate_coal_ore,0.0,0
break_UF,74,74,deepslate_coal_ore,0.0,0
break_F,74,74,deepslate_coal_ore,0.0,0
break_DF,74,74,deepslate_coal_ore,0.0,0
break_D,74,74,deepslate_coal_ore,0.0,0
jump,75,75,nether_gold_ore,0.0,0
sneak,75,75,nether_gold_ore,0.0,0
offset,75,75,nether_gold_ore,0.0,0
place,75,75,nether_gold_ore,0.0,0
walk_W,75,75,nether_gold_ore,0.0,0
sprint_W,75,75,nether_gold_ore,0.0,0
walk_WA,75,75,nether_gold_ore,0.0,0
sprint_WA,75,75,nether_gold_ore,0.0,0
walk_A,75,75,nether_gold_ore,0.0,0
sprint_A,75,75,nether_gold_ore,0.0,0
walk_AS,75,75,nether_gold_ore,0.0,0
sprint_AS,75,75,nether_gold_ore,0.0,0
walk_S,75,75,nether_gold_ore,0.0,0
sprint_S,75,75,nether_gold_ore,0.0,0
walk_SD,75,75,nether_gold_ore,0.0,0
sprint_SD,75,75,nether_gold_ore,0.0,0
walk_D,75,75,nether_gold_ore,0.0,0
sprint_D,75,75,nether_gold_ore,0.0,0
walk_DW,75,75,nether_gold_ore,0.0,0
sprint_DW,75,75,nether_gold_ore,0.0,0
break_U,75,75,nether_gold_ore,0.0,0
break_UF,75,75,nether_gold_ore,0.0,0
break_F,75,75,nether_gold_ore,0.0,0
break_DF,75,75,nether_gold_ore,0.0,0
break_D,75,75,nether_gold_ore,0.0,0
jump,76,78,oak_log,0.0,0
sneak,76,78,oak_log,0.0,0
offset,76,78,oak_log,0.0,0
place,76,78,oak_log,0.0,0
walk_W,76,78,oak_log,0.0,0
sprint_W,76,78,oak_log,0.0,0
walk_WA,76,78,oak_log,0.0,0
sprint_WA,76,78,oak_log,0.0,0
walk_A,76,78,oak_log,0.0,0
sprint_A,76,78,oak_log,0.0,0
walk_AS,76,78,oak_log,0.0,0
sprint_AS,76,78,oak_log,0.0,0
walk_S,76,78,oak_log,0.0,0
sprint_S,76,78,oak_log,0.0,0
walk_SD,76,78,oak_log,0.0,0
sprint_SD,76,78,oak_log,0.0,0
walk_D,76,78,oak_log,0.0,0
sprint_D,76,78,oak_log,0.0,0
walk_DW,76,78,oak_log,0.0,0
sprint_DW,76,78,oak_log,0.0,0
break_U,76,78,oak_log,0.0,0
break_UF,76,78,oak_log,0.0,0
break_F,76,78,oak_log,0.0,0
break_DF,76,78,oak_log,0.0,0
break_D,76,78,oak_log,0.0,0
jump,79,81,spruce_log,0.0,0
sneak,79,81,spruce_log,0.0,0
offset,79,81,spruce_log,0.0,0
place,79,81,spruce_log,0.0,0
walk_W,79,81,spruce_log,0.0,0
sprint_W,79,81,spruce_log,0.0,0
walk_WA,79,81,spruce_log,0.0,0
sprint_WA,79,81,spruce_log,0.0,0
walk_A,79,81,spruce_log,0.0,0
sprint_A,79,81,spruce_log,0.0,0
walk_AS,79,81,spruce_log,0.0,0
sprint_AS,79,81,spruce_log,0.0,0
walk_S,79,81,spruce_log,0.0,0
sprint_S,79,81,spruce_log,0.0,0
walk_SD,79,81,spruce_log,0.0,0
sprint_SD,79,81,spruce_log,0.0,0
walk_D,79,81,spruce_log,0.0,0
sprint_D,79,81,spruce_log,0.0,0
walk_DW,79,81,spruce_log,0.0,0
sprint_DW,79,81,spruce_log,0.0,0
break_U,79,81,spruce_log,0.0,0
break_UF,79,81,spruce_log,0.0,0
break_F,79,81,spruce_log,0.0,0
break_DF,79,81,spruce_log,0.0,0
break_D,79,81,spruce_log,0.0,0
jump,82,84,birch_log,0.0,0
sneak,82,84,birch_log,0.0,0
offset,82,84,birch_log,0.0,0
place,82,84,birch_log,0.0,0
walk_W,82,84,birch_log,0.0,0
sprint_W,82,84,birch_log,0.0,0
walk_WA,82,84,birch_log,0.0,0
sprint_WA,82,84,birch_log,0.0,0
walk_A,82,84,birch_log,0.0,0
sprint_A,82,84,birch_log,0.0,0
walk_AS,82,84,birch_log,0.0,0
sprint_AS,82,84,birch_log,0.0,0
walk_S,82,84,birch_log,0.0,0
sprint_S,82,84,birch_log,0.0,0
walk_SD,82,84,birch_log,0.0,0
sprint_SD,82,84,birch_log,0.0,0
walk_D,82,84,birch_log,0.0,0
sprint_D,82,84,birch_log,0.0,0
walk_DW,82,84,birch_log,0.0,0
sprint_DW,82,84,birch_log,0.0,0
break_U,82,84,birch_log,0.0,0
break_UF,82,84,birch_log,0.0,0
break_F,82,84,birch_log,0.0,0
break_DF,82,84,birch_log,0.0,0
break_D,82,84,birch_log,0.0,0
jump,85,87,jungle_log,0.0,0
sneak,85,87,jungle_log,0.0,0
offset,85,87,jungle_log,0.0,0
place,85,87,jungle_log,0.0,0
walk_W,85,87,jungle_log,0.0,0
sprint_W,85,87,jungle_log,0.0,0
walk_WA,85,87,jungle_log,0.0,0
sprint_WA,85,87,jungle_log,0.0,0
walk_A,85,87,jungle_log,0.0,0
sprint_A,85,87,jungle_log,0.0,0
walk_AS,85,87,jungle_log,0.0,0
sprint_AS,85,87,jungle_log,0.0,0
walk_S,85,87,jungle_log,0.0,0
sprint_S,85,87,jungle_log,0.0,0
walk_SD,85,87,jungle_log,0.0,0
sprint_SD,85,87,jungle_log,0.0,0
walk_D,85,87,jungle_log,0.0,0
sprint_D,85,87,jungle_log,0.0,0
walk_DW,85,87,jungle_log,0.0,0
sprint_DW,85,87,jungle_log,0.0,0
break_U,85,87,jungle_log,0.0,0
break_UF,85,87,jungle_log,0.0,0
break_F,85,87,jungle_log,0.0,0
break_DF,85,87,jungle_log,0.0,0
break_D,85,87,jungle_log,0.0,0
jump,88,90,acacia_log,0.0,0
sneak,88,90,acacia_log,0.0,0
offset,88,90,acacia_log,0.0,0
place,88,90,acacia_log,0.0,0
walk_W,88,90,acacia_log,0.0,0
sprint_W,88,90,acacia_log,0.0,0
walk_WA,88,90,acacia_log,0.0,0
sprint_WA,88,90,acacia_log,0.0,0
walk_A,88,90,acacia_log,0.0,0
sprint_A,88,90,acacia_log,0.0,0
walk_AS,88,90,acacia_log,0.0,0
sprint_AS,88,90,acacia_log,0.0,0
walk_S,88,90,acacia_log,0.0,0
sprint_S,88,90,acacia_log,0.0,0
walk_SD,88,90,acacia_log,0.0,0
sprint_SD,88,90,acacia_log,0.0,0
walk_D,88,90,acacia_log,0.0,0
sprint_D,88,90,acacia_log,0.0,0
walk_DW,88,90,acacia_log,0.0,0
sprint_DW,88,90,acacia_log,0.0,0
break_U,88,90,acacia_log,0.0,0
break_UF,88,90,acacia_log,0.0,0
break_F,88,90,acacia_log,0.0,0
break_DF,88,90,acacia_log,0.0,0
break_D,88,90,acacia_log,0.0,0
jump,91,93,dark_oak_log,0.0,0
sneak,91,93,dark_oak_log,0.0,0
offset,91,93,dark_oak_log,0.0,0
place,91,93,dark_oak_log,0.0,0
walk_W,91,93,dark_oak_log,0.0,0
sprint_W,91,93,dark_oak_log,0.0,0
walk_WA,91,93,dark_oak_log,0.0,0
sprint_WA,91,93,dark_oak_log,0.0,0
walk_A,91,93,dark_oak_log,0.0,0
sprint_A,91,93,dark_oak_log,0.0,0
walk_AS,91,93,dark_oak_log,0.0,0
sprint_AS,91,93,dark_oak_log,0.0,0
walk_S,91,93,dark_oak_log,0.0,0
sprint_S,91,93,dark_oak_log,0.0,0
walk_SD,91,93,dark_oak_log,0.0,0
sprint_SD,91,93,dark_oak_log,0.0,0
walk_D,91,93,dark_oak_log,0.0,0
sprint_D,91,93,dark_oak_log,0.0,0
walk_DW,91,93,dark_oak_log,0.0,0
sprint_DW,91,93,dark_oak_log,0.0,0
break_U,91,93,dark_oak_log,0.0,0
break_UF,91,93,dark_oak_log,0.0,0
break_F,91,93,dark_oak_log,0.0,0
break_DF,91,93,dark_oak_log,0.0,0
break_D,91,93,dark_oak_log,0.0,0
jump,94,96,stripped_spruce_log,0.0,0
sneak,94,96,stripped_spruce_log,0.0,0
offset,94,96,stripped_spruce_log,0.0,0
place,94,96,stripped_spruce_log,0.0,0
walk_W,94,96,stripped_spruce_log,0.0,0
sprint_W,94,96,stripped_spruce_log,0.0,0
walk_WA,94,96,stripped_spruce_log,0.0,0
sprint_WA,94,96,stripped_spruce_log,0.0,0
walk_A,94,96,stripped_spruce_log,0.0,0
sprint_A,94,96,stripped_spruce_log,0.0,0
walk_AS,94,96,stripped_spruce_log,0.0,0
sprint_AS,94,96,stripped_spruce_log,0.0,0
walk_S,94,96,stripped_spruce_log,0.0,0
sprint_S,94,96,stripped_spruce_log,0.0,0
walk_SD,94,96,stripped_spruce_log,0.0,0
sprint_SD,94,96,stripped_spruce_log,0.0,0
walk_D,94,96,stripped_spruce_log,0.0,0
sprint_D,94,96,stripped_spruce_log,0.0,0
walk_DW,94,96,stripped_spruce_log,0.0,0
sprint_DW,94,96,stripped_spruce_log,0.0,0
break_U,94,96,stripped_spruce_log,0.0,0
break_UF,94,96,stripped_spruce_log,0.0,0
break_F,94,96,stripped_spruce_log,0.0,0
break_DF,94,96,stripped_spruce_log,0.0,0
break_D,94,96,stripped_spruce_log,0.0,0
jump,97,99,stripped_birch_log,0.0,0
sneak,97,99,stripped_birch_log,0.0,0
offset,97,99,stripped_birch_log,0.0,0
place,97,99,stripped_birch_log,0.0,0
walk_W,97,99,stripped_birch_log,0.0,0
sprint_W,97,99,stripped_birch_log,0.0,0
walk_WA,97,99,stripped_birch_log,0.0,0
sprint_WA,97,99,stripped_birch_log,0.0,0
walk_A,97,99,stripped_birch_log,0.0,0
sprint_A,97,99,stripped_birch_log,0.0,0
walk_AS,97,99,stripped_birch_log,0.0,0
sprint_AS,97,99,stripped_birch_log,0.0,0
walk_S,97,99,stripped_birch_log,0.0,0
sprint_S,97,99,stripped_birch_log,0.0,0
walk_SD,97,99,stripped_birch_log,0.0,0
sprint_SD,97,99,stripped_birch_log,0.0,0
walk_D,97,99,stripped_birch_log,0.0,0
sprint_D,97,99,stripped_birch_log,0.0,0
walk_DW,97,99,stripped_birch_log,0.0,0
sprint_DW,97,99,stripped_birch_log,0.0,0
break_U,97,99,stripped_birch_log,0.0,0
break_UF,97,99,stripped_birch_log,0.0,0
break_F,97,99,stripped_birch_log,0.0,0
break_DF,97,99,stripped_birch_log,0.0,0
break_D,97,99,stripped_birch_log,0.0,0
jump,100,102,stripped_jungle_log,0.0,0
sneak,100,102,stripped_jungle_log,0.0,0
offset,100,102,stripped_jungle_log,0.0,0
place,100,102,stripped_jungle_log,0.0,0
walk_W,100,102,stripped_jungle_log,0.0,0
sprint_W,100,102,stripped_jungle_log,0.0,0
walk_WA,100,102,stripped_jungle_log,0.0,0
sprint_WA,100,102,stripped_jungle_log,0.0,0
walk_A,100,102,stripped_jungle_log,0.0,0
sprint_A,100,102,stripped_jungle_log,0.0,0
walk_AS,100,102,stripped_jungle_log,0.0,0
sprint_AS,100,102,stripped_jungle_log,0.0,0
walk_S,100,102,stripped_jungle_log,0.0,0
sprint_S,100,102,stripped_jungle_log,0.0,0
walk_SD,100,102,stripped_jungle_log,0.0,0
sprint_SD,100,102,stripped_jungle_log,0.0,0
walk_D,100,102,stripped_jungle_log,0.0,0
sprint_D,100,102,stripped_jungle_log,0.0,0
walk_DW,100,102,stripped_jungle_log,0.0,0
sprint_DW,100,102,stripped_jungle_log,0.0,0
break_U,100,102,stripped_jungle_log,0.0,0
break_UF,100,102,stripped_jungle_log,0.0,0
break_F,100,102,stripped_jungle_log,0.0,0
break_DF,100,102,stripped_jungle_log,0.0,0
break_D,100,102,stripped_jungle_log,0.0,0
jump,103,105,stripped_acacia_log,0.0,0
sneak,103,105,stripped_acacia_log,0.0,0
offset,103,105,stripped_acacia_log,0.0,0
place,103,105,stripped_acacia_log,0.0,0
walk_W,103,105,stripped_acacia_log,0.0,0
sprint_W,103,105,stripped_acacia_log,0.0,0
walk_WA,103,105,stripped_acacia_log,0.0,0
sprint_WA,103,105,stripped_acacia_log,0.0,0
walk_A,103,105,stripped_acacia_log,0.0,0
sprint_A,103,105,stripped_acacia_log,0.0,0
walk_AS,103,105,stripped_acacia_log,0.0,0
sprint_AS,103,105,stripped_acacia_log,0.0,0
walk_S,103,105,stripped_acacia_log,0.0,0
sprint_S,103,105,stripped_acacia_log,0.0,0
walk_SD,103,105,stripped_acacia_log,0.0,0
sprint_SD,103,105,stripped_acacia_log,0.0,0
walk_D,103,105,stripped_acacia_log,0.0,0
sprint_D,103,105,stripped_acacia_log,0.0,0
walk_DW,103,105,stripped_acacia_log,0.0,0
sprint_DW,103,105,stripped_acacia_log,0.0,0
break_U,103,105,stripped_acacia_log,0.0,0
break_UF,103,105,stripped_acacia_log,0.0,0
break_F,103,105,stripped_acacia_log,0.0,0
break_DF,103,105,stripped_acacia_log,0.0,0
break_D,103,105,stripped_acacia_log,0.0,0
jump,106,108,stripped_dark_oak_log,0.0,0
sneak,106,108,stripped_dark_oak_log,0.0,0
offset,106,108,stripped_dark_oak_log,0.0,0
place,106,108,stripped_dark_oak_log,0.0,0
walk_W,106,108,stripped_dark_oak_log,0.0,0
sprint_W,106,108,stripped_dark_oak_log,0.0,0
walk_WA,106,108,stripped_dark_oak_log,0.0,0
sprint_WA,106,108,stripped_dark_oak_log,0.0,0
walk_A,106,108,stripped_dark_oak_log,0.0,0
sprint_A,106,108,stripped_dark_oak_log,0.0,0
walk_AS,106,108,stripped_dark_oak_log,0.0,0
sprint_AS,106,108,stripped_dark_oak_log,0.0,0
walk_S,106,108,stripped_dark_oak_log,0.0,0
sprint_S,106,108,stripped_dark_oak_log,0.0,0
walk_SD,106,108,stripped_dark_oak_log,0.0,0
sprint_SD,106,108,stripped_dark_oak_log,0.0,0
walk_D,106,108,stripped_dark_oak_log,0.0,0
sprint_D,106,108,stripped_dark_oak_log,0.0,0
walk_DW,106,108,stripped_dark_oak_log,0.0,0
